ENP1: rounded = 5, raw = 5.000000, rounded_increase = 0.0, calc = ENP1 = 5 (raw 5.000000)
ENP26: rounded = 4641, raw = 4641.409955, rounded_increase = 39, calc = [4601.566617 + (5000.0 - 4601.566617) x 10.00%]
ENP27: rounded = 4677, raw = 4677.268960, rounded_increase = 36, calc = [4641.409955 + (5000.0 - 4641.409955) x 10.00%]
ENP28: rounded = 4710, raw = 4709.542064, rounded_increase = 33, calc = [4677.268960 + (5000.0 - 4677.268960) x 10.00%]
ENP29: rounded = 4739, raw = 4738.587857, rounded_increase = 29, calc = [4709.542064 + (5000.0 - 4709.542064) x 10.00%]
ENP30: rounded = 4765, raw = 4764.729072, rounded_increase = 26, calc = [4738.587857 + (5000.0 - 4738.587857) x 10.00%]
ENP31: rounded = 4788, raw = 4788.256164, rounded_increase = 23, calc = [4764.729072 + (5000.0 - 4764.729072) x 10.00%]
ENP32: rounded = 4809, raw = 4809.430548, rounded_increase = 21, calc = [4788.256164 + (5000.0 - 4788.256164) x 10.00%]
ENP33: rounded = 4828, raw = 4828.487493, rounded_increase = 19, calc = [4809.430548 + (5000.0 - 4809.430548) x 10.00%]
ENP34: rounded = 4846, raw = 4845.638744, rounded_increase = 18, calc = [4828.487493 + (5000.0 - 4828.487493) x 10.00%]
ENP35: rounded = 4861, raw = 4861.074869, rounded_increase = 15, calc = [4845.638744 + (5000.0 - 4845.638744) x 10.00%]
ENP36: rounded = 4875, raw = 4874.967383, rounded_increase = 14, calc = [4861.074869 + (5000.0 - 4861.074869) x 10.00%]
ENP37: rounded = 4887, raw = 4887.470644, rounded_increase = 12, calc = [4874.967383 + (5000.0 - 4874.967383) x 10.00%]
ENP38: rounded = 4899, raw = 4898.723580, rounded_increase = 12, calc = [4887.470644 + (5000.0 - 4887.470644) x 10.00%]
ENP39: rounded = 4909, raw = 4908.851222, rounded_increase = 10, calc = [4898.723580 + (5000.0 - 4898.723580) x 10.00%]
ENP40: rounded = 4918, raw = 4917.966100, rounded_increase = 9, calc = [4908.851222 + (5000.0 - 4908.851222) x 10.00%]
ENP41: rounded = 4926, raw = 4926.169490, rounded_increase = 8, calc = [4917.966100 + (5000.0 - 4917.966100) x 10.00%]
ENP42: rounded = 4934, raw = 4933.552541, rounded_increase = 8, calc = [4926.169490 + (5000.0 - 4926.169490) x 10.00%]
ENP43: rounded = 4940, raw = 4940.197287, rounded_increase = 6, calc = [4933.552541 + (5000.0 - 4933.552541) x 10.00%]
ENP44: rounded = 4946, raw = 4946.177558, rounded_increase = 6, calc = [4940.197287 + (5000.0 - 4940.197287) x 10.00%]
ENP45: rounded = 4952, raw = 4951.559802, rounded_increase = 6, calc = [4946.177558 + (5000.0 - 4946.177558) x 10.00%]
ENP46: rounded = 4956, raw = 4956.403822, rounded_increase = 4, calc = [4951.559802 + (5000.0 - 4951.559802) x 10.00%]
ENP47: rounded = 4961, raw = 4960.763440, rounded_increase = 5, calc = [4956.403822 + (5000.0 - 4956.403822) x 10.00%]
ENP48: rounded = 4965, raw = 4964.687096, rounded_increase = 4, calc = [4960.763440 + (5000.0 - 4960.763440) x 10.00%]
ENP49: rounded = 4968, raw = 4968.218386, rounded_increase = 3, calc = [4964.687096 + (5000.0 - 4964.687096) x 10.00%]
ENP50: rounded = 4971, raw = 4971.396548, rounded_increase = 3, calc = [4968.218386 + (5000.0 - 4968.218386) x 10.00%]
ENP51: rounded = 4974, raw = 4974.256893, rounded_increase = 3, calc = [4971.396548 + (5000.0 - 4971.396548) x 10.00%]
ENP52: rounded = 4977, raw = 4976.831204, rounded_increase = 3, calc = [4974.256893 + (5000.0 - 4974.256893) x 10.00%]
ENP53: rounded = 4979, raw = 4979.148083, rounded_increase = 2, calc = [4976.831204 + (5000.0 - 4976.831204) x 10.00%]
ENP54: rounded = 4981, raw = 4981.233275, rounded_increase = 2, calc = [4979.148083 + (5000.0 - 4979.148083) x 10.00%]
ENP55: rounded = 4983, raw = 4983.109947, rounded_increase = 2, calc = [4981.233275 + (5000.0 - 4981.233275) x 10.00%]
ENP56: rounded = 4985, raw = 4984.798953, rounded_increase = 2, calc = [4983.109947 + (5000.0 - 4983.109947) x 10.00%]
ENP57: rounded = 4986, raw = 4986.319057, rounded_increase = 1, calc = [4984.798953 + (5000.0 - 4984.798953) x 10.00%]
ENP58: rounded = 4988, raw = 4987.687152, rounded_increase = 2, calc = [4986.319057 + (5000.0 - 4986.319057) x 10.00%]
ENP59: rounded = 4989, raw = 4988.918436, rounded_increase = 1, calc = [4987.687152 + (5000.0 - 4987.687152) x 10.00%]
ENP60: rounded = 4990, raw = 4990.026593, rounded_increase = 1, calc = [4988.918436 + (5000.0 - 4988.918436) x 10.00%]
ENP61: rounded = 4991, raw = 4991.023934, rounded_increase = 1, calc = [4990.026593 + (5000.0 - 4990.026593) x 10.00%]
ENP62: rounded = 4992, raw = 4991.921540, rounded_increase = 1, calc = [4991.023934 + (5000.0 - 4991.023934) x 10.00%]
ENP63: rounded = 4993, raw = 4992.729386, rounded_increase = 1, calc = [4991.921540 + (5000.0 - 4991.921540) x 10.00%]
ENP64: rounded = 4993, raw = 4993.456448, rounded_increase = 0, calc = [4992.729386 + (5000.0 - 4992.729386) x 10.00%]
ENP65: rounded = 4994, raw = 4994.110803, rounded_increase = 1, calc = [4993.456448 + (5000.0 - 4993.456448) x 10.00%]
ENP66: rounded = 4995, raw = 4994.699723, rounded_increase = 1, calc = [4994.110803 + (5000.0 - 4994.110803) x 10.00%]
ENP67: rounded = 4995, raw = 4995.229750, rounded_increase = 0, calc = [4994.699723 + (5000.0 - 4994.699723) x 10.00%]
ENP68: rounded = 4996, raw = 4995.706775, rounded_increase = 1, calc = [4995.229750 + (5000.0 - 4995.229750) x 10.00%]
ENP69: rounded = 4996, raw = 4996.136098, rounded_increase = 0, calc = [4995.706775 + (5000.0 - 4995.706775) x 10.00%]
ENP70: rounded = 4997, raw = 4996.522488, rounded_increase = 1, calc = [4996.136098 + (5000.0 - 4996.136098) x 10.00%]
ENP71: rounded = 4997, raw = 4996.870239, rounded_increase = 0, calc = [4996.522488 + (5000.0 - 4996.522488) x 10.00%]
ENP72: rounded = 4997, raw = 4997.183215, rounded_increase = 0, calc = [4996.870239 + (5000.0 - 4996.870239) x 10.00%]
ENP73: rounded = 4997, raw = 4997.464894, rounded_increase = 0, calc = [4997.183215 + (5000.0 - 4997.183215) x 10.00%]
ENP74: rounded = 4998, raw = 4997.718404, rounded_increase = 1, calc = [4997.464894 + (5000.0 - 4997.464894) x 10.00%]
ENP75: rounded = 4998, raw = 4997.946564, rounded_increase = 0, calc = [4997.718404 + (5000.0 - 4997.718404) x 10.00%]
ENP76: rounded = 4998, raw = 4998.151908, rounded_increase = 0, calc = [4997.946564 + (5000.0 - 4997.946564) x 10.00%]
ENP77: rounded = 4998, raw = 4998.336717, rounded_increase = 0, calc = [4998.151908 + (5000.0 - 4998.151908) x 10.00%]
ENP78: rounded = 4999, raw = 4998.503045, rounded_increase = 1, calc = [4998.336717 + (5000.0 - 4998.336717) x 10.00%]
ENP79: rounded = 4999, raw = 4998.652741, rounded_increase = 0, calc = [4998.503045 + (5000.0 - 4998.503045) x 10.00%]
ENP80: rounded = 4999, raw = 4998.787467, rounded_increase = 0, calc = [4998.652741 + (5000.0 - 4998.652741) x 10.00%]
ENP81: rounded = 4999, raw = 4998.908720, rounded_increase = 0, calc = [4998.787467 + (5000.0 - 4998.787467) x 10.00%]
ENP82: rounded = 4999, raw = 4999.017848, rounded_increase = 0, calc = [4998.908720 + (5000.0 - 4998.908720) x 10.00%]
ENP83: rounded = 4999, raw = 4999.116063, rounded_increase = 0, calc = [4999.017848 + (5000.0 - 4999.017848) x 10.00%]
ENP84: rounded = 4999, raw = 4999.204457, rounded_increase = 0, calc = [4999.116063 + (5000.0 - 4999.116063) x 10.00%]
ENP85: rounded = 4999, raw = 4999.284011, rounded_increase = 0, calc = [4999.204457 + (5000.0 - 4999.204457) x 10.00%]
ENP86: rounded = 4999, raw = 4999.355610, rounded_increase = 0, calc = [4999.284011 + (5000.0 - 4999.284011) x 10.00%]
ENP87: rounded = 4999, raw = 4999.420049, rounded_increase = 0, calc = [4999.355610 + (5000.0 - 4999.355610) x 10.00%]
ENP88: rounded = 4999, raw = 4999.478044, rounded_increase = 0, calc = [4999.420049 + (5000.0 - 4999.420049) x 10.00%]
ENP89: rounded = 5000, raw = 4999.530240, rounded_increase = 1, calc = [4999.478044 + (5000.0 - 4999.478044) x 10.00%]
ENP90: rounded = 5000, raw = 4999.577216, rounded_increase = 0, calc = [4999.530240 + (5000.0 - 4999.530240) x 10.00%]
ENP91: rounded = 5000, raw = 4999.619494, rounded_increase = 0, calc = [4999.577216 + (5000.0 - 4999.577216) x 10.00%]
ENP92: rounded = 5000, raw = 4999.657545, rounded_increase = 0, calc = [4999.619494 + (5000.0 - 4999.619494) x 10.00%]
ENP93: rounded = 5000, raw = 4999.691790, rounded_increase = 0, calc = [4999.657545 + (5000.0 - 4999.657545) x 10.00%]
ENP94: rounded = 5000, raw = 4999.722611, rounded_increase = 0, calc = [4999.691790 + (5000.0 - 4999.691790) x 10.00%]
ENP95: rounded = 5000, raw = 4999.750350, rounded_increase = 0, calc = [4999.722611 + (5000.0 - 4999.722611) x 10.00%]
ENP96: rounded = 5000, raw = 4999.775315, rounded_increase = 0, calc = [4999.750350 + (5000.0 - 4999.750350) x 10.00%]
ENP97: rounded = 5000, raw = 4999.797784, rounded_increase = 0, calc = [4999.775315 + (5000.0 - 4999.775315) x 10.00%]
ENP98: rounded = 5000, raw = 4999.818005, rounded_increase = 0, calc = [4999.797784 + (5000.0 - 4999.797784) x 10.00%]
ENP99: rounded = 5000, raw = 4999.836205, rounded_increase = 0, calc = [4999.818005 + (5000.0 - 4999.818005) x 10.00%]
ENP100: rounded = 5000, raw = 4999.852584, rounded_increase = 0, calc = [4999.836205 + (5000.0 - 4999.836205) x 10.00%]
ENP101: rounded = 5000, raw = 4999.867326, rounded_increase = 0, calc = [4999.852584 + (5000.0 - 4999.852584) x 10.00%]
ENP102: rounded = 5000, raw = 4999.880593, rounded_increase = 0, calc = [4999.867326 + (5000.0 - 4999.867326) x 10.00%]
ENP103: rounded = 5000, raw = 4999.892534, rounded_increase = 0, calc = [4999.880593 + (5000.0 - 4999.880593) x 10.00%]
ENP104: rounded = 5000, raw = 4999.903281, rounded_increase = 0, calc = [4999.892534 + (5000.0 - 4999.892534) x 10.00%]
ENP105: rounded = 5000, raw = 4999.912952, rounded_increase = 0, calc = [4999.903281 + (5000.0 - 4999.903281) x 10.00%]
ENP106: rounded = 5000, raw = 4999.921657, rounded_increase = 0, calc = [4999.912952 + (5000.0 - 4999.912952) x 10.00%]
ENP107: rounded = 5000, raw = 4999.929491, rounded_increase = 0, calc = [4999.921657 + (5000.0 - 4999.921657) x 10.00%]
ENP108: rounded = 5000, raw = 4999.936542, rounded_increase = 0, calc = [4999.929491 + (5000.0 - 4999.929491) x 10.00%]
ENP109: rounded = 5000, raw = 4999.942888, rounded_increase = 0, calc = [4999.936542 + (5000.0 - 4999.936542) x 10.00%]
ENP110: rounded = 5000, raw = 4999.948599, rounded_increase = 0, calc = [4999.942888 + (5000.0 - 4999.942888) x 10.00%]
ENP111: rounded = 5000, raw = 4999.953739, rounded_increase = 0, calc = [4999.948599 + (5000.0 - 4999.948599) x 10.00%]
ENP112: rounded = 5000, raw = 4999.958365, rounded_increase = 0, calc = [4999.953739 + (5000.0 - 4999.953739) x 10.00%]
ENP113: rounded = 5000, raw = 4999.962529, rounded_increase = 0, calc = [4999.958365 + (5000.0 - 4999.958365) x 10.00%]
ENP114: rounded = 5000, raw = 4999.966276, rounded_increase = 0, calc = [4999.962529 + (5000.0 - 4999.962529) x 10.00%]
ENP115: rounded = 5000, raw = 4999.969648, rounded_increase = 0, calc = [4999.966276 + (5000.0 - 4999.966276) x 10.00%]
ENP116: rounded = 5000, raw = 4999.972684, rounded_increase = 0, calc = [4999.969648 + (5000.0 - 4999.969648) x 10.00%]
ENP117: rounded = 5000, raw = 4999.975415, rounded_increase = 0, calc = [4999.972684 + (5000.0 - 4999.972684) x 10.00%]
ENP118: rounded = 5000, raw = 4999.977874, rounded_increase = 0, calc = [4999.975415 + (5000.0 - 4999.975415) x 10.00%]
ENP119: rounded = 5000, raw = 4999.980086, rounded_increase = 0, calc = [4999.977874 + (5000.0 - 4999.977874) x 10.00%]
ENP120: rounded = 5000, raw = 4999.982078, rounded_increase = 0, calc = [4999.980086 + (5000.0 - 4999.980086) x 10.00%]
ENP121: rounded = 5000, raw = 4999.983870, rounded_increase = 0, calc = [4999.982078 + (5000.0 - 4999.982078) x 10.00%]
ENP122: rounded = 5000, raw = 4999.985483, rounded_increase = 0, calc = [4999.983870 + (5000.0 - 4999.983870) x 10.00%]
ENP123: rounded = 5000, raw = 4999.986935, rounded_increase = 0, calc = [4999.985483 + (5000.0 - 4999.985483) x 10.00%]
ENP124: rounded = 5000, raw = 4999.988241, rounded_increase = 0, calc = [4999.986935 + (5000.0 - 4999.986935) x 10.00%]
ENP125: rounded = 5000, raw = 4999.989417, rounded_increase = 0, calc = [4999.988241 + (5000.0 - 4999.988241) x 10.00%]
ENP126: rounded = 5000, raw = 4999.990475, rounded_increase = 0, calc = [4999.989417 + (5000.0 - 4999.989417) x 10.00%]
ENP127: rounded = 5000, raw = 4999.991428, rounded_increase = 0, calc = [4999.990475 + (5000.0 - 4999.990475) x 10.00%]
ENP128: rounded = 5000, raw = 4999.992285, rounded_increase = 0, calc = [4999.991428 + (5000.0 - 4999.991428) x 10.00%]
ENP129: rounded = 5000, raw = 4999.993057, rounded_increase = 0, calc = [4999.992285 + (5000.0 - 4999.992285) x 10.00%]
ENP130: rounded = 5000, raw = 4999.993751, rounded_increase = 0, calc = [4999.993057 + (5000.0 - 4999.993057) x 10.00%]
ENP131: rounded = 5000, raw = 4999.994376, rounded_increase = 0, calc = [4999.993751 + (5000.0 - 4999.993751) x 10.00%]
ENP132: rounded = 5000, raw = 4999.994938, rounded_increase = 0, calc = [4999.994376 + (5000.0 - 4999.994376) x 10.00%]
ENP133: rounded = 5000, raw = 4999.995444, rounded_increase = 0, calc = [4999.994938 + (5000.0 - 4999.994938) x 10.00%]
ENP134: rounded = 5000, raw = 4999.995900, rounded_increase = 0, calc = [4999.995444 + (5000.0 - 4999.995444) x 10.00%]
ENP135: rounded = 5000, raw = 4999.996310, rounded_increase = 0, calc = [4999.995900 + (5000.0 - 4999.995900) x 10.00%]
ENP136: rounded = 5000, raw = 4999.996679, rounded_increase = 0, calc = [4999.996310 + (5000.0 - 4999.996310) x 10.00%]
ENP137: rounded = 5000, raw = 4999.997011, rounded_increase = 0, calc = [4999.996679 + (5000.0 - 4999.996679) x 10.00%]
ENP138: rounded = 5000, raw = 4999.997310, rounded_increase = 0, calc = [4999.997011 + (5000.0 - 4999.997011) x 10.00%]
ENP139: rounded = 5000, raw = 4999.997579, rounded_increase = 0, calc = [4999.997310 + (5000.0 - 4999.997310) x 10.00%]
ENP140: rounded = 5000, raw = 4999.997821, rounded_increase = 0, calc = [4999.997579 + (5000.0 - 4999.997579) x 10.00%]
ENP141: rounded = 5000, raw = 4999.998039, rounded_increase = 0, calc = [4999.997821 + (5000.0 - 4999.997821) x 10.00%]
ENP142: rounded = 5000, raw = 4999.998235, rounded_increase = 0, calc = [4999.998039 + (5000.0 - 4999.998039) x 10.00%]
ENP143: rounded = 5000, raw = 4999.998412, rounded_increase = 0, calc = [4999.998235 + (5000.0 - 4999.998235) x 10.00%]
ENP144: rounded = 5000, raw = 4999.998570, rounded_increase = 0, calc = [4999.998412 + (5000.0 - 4999.998412) x 10.00%]
ENP145: rounded = 5000, raw = 4999.998713, rounded_increase = 0, calc = [4999.998570 + (5000.0 - 4999.998570) x 10.00%]
ENP146: rounded = 5000, raw = 4999.998842, rounded_increase = 0, calc = [4999.998713 + (5000.0 - 4999.998713) x 10.00%]
ENP147: rounded = 5000, raw = 4999.998958, rounded_increase = 0, calc = [4999.998842 + (5000.0 - 4999.998842) x 10.00%]
ENP148: rounded = 5000, raw = 4999.999062, rounded_increase = 0, calc = [4999.998958 + (5000.0 - 4999.998958) x 10.00%]
ENP149: rounded = 5000, raw = 4999.999156, rounded_increase = 0, calc = [4999.999062 + (5000.0 - 4999.999062) x 10.00%]
ENP150: rounded = 5000, raw = 4999.999240, rounded_increase = 0, calc = [4999.999156 + (5000.0 - 4999.999156) x 10.00%]
ENP151: rounded = 5000, raw = 4999.999316, rounded_increase = 0, calc = [4999.999240 + (5000.0 - 4999.999240) x 10.00%]
ENP152: rounded = 5000, raw = 4999.999385, rounded_increase = 0, calc = [4999.999316 + (5000.0 - 4999.999316) x 10.00%]
ENP153: rounded = 5000, raw = 4999.999446, rounded_increase = 0, calc = [4999.999385 + (5000.0 - 4999.999385) x 10.00%]
ENP154: rounded = 5000, raw = 4999.999502, rounded_increase = 0, calc = [4999.999446 + (5000.0 - 4999.999446) x 10.00%]
ENP155: rounded = 5000, raw = 4999.999551, rounded_increase = 0, calc = [4999.999502 + (5000.0 - 4999.999502) x 10.00%]
ENP156: rounded = 5000, raw = 4999.999596, rounded_increase = 0, calc = [4999.999551 + (5000.0 - 4999.999551) x 10.00%]
ENP157: rounded = 5000, raw = 4999.999637, rounded_increase = 0, calc = [4999.999596 + (5000.0 - 4999.999596) x 10.00%]
ENP158: rounded = 5000, raw = 4999.999673, rounded_increase = 0, calc = [4999.999637 + (5000.0 - 4999.999637) x 10.00%]
ENP159: rounded = 5000, raw = 4999.999706, rounded_increase = 0, calc = [4999.999673 + (5000.0 - 4999.999673) x 10.00%]
ENP160: rounded = 5000, raw = 4999.999735, rounded_increase = 0, calc = [4999.999706 + (5000.0 - 4999.999706) x 10.00%]
ENP161: rounded = 5000, raw = 4999.999762, rounded_increase = 0, calc = [4999.999735 + (5000.0 - 4999.999735) x 10.00%]
ENP162: rounded = 5000, raw = 4999.999785, rounded_increase = 0, calc = [4999.999762 + (5000.0 - 4999.999762) x 10.00%]
ENP163: rounded = 5000, raw = 4999.999807, rounded_increase = 0, calc = [4999.999785 + (5000.0 - 4999.999785) x 10.00%]
ENP164: rounded = 5000, raw = 4999.999826, rounded_increase = 0, calc = [4999.999807 + (5000.0 - 4999.999807) x 10.00%]
ENP165: rounded = 5000, raw = 4999.999844, rounded_increase = 0, calc = [4999.999826 + (5000.0 - 4999.999826) x 10.00%]
ENP166: rounded = 5000, raw = 4999.999859, rounded_increase = 0, calc = [4999.999844 + (5000.0 - 4999.999844) x 10.00%]
ENP167: rounded = 5000, raw = 4999.999873, rounded_increase = 0, calc = [4999.999859 + (5000.0 - 4999.999859) x 10.00%]
ENP168: rounded = 5000, raw = 4999.999886, rounded_increase = 0, calc = [4999.999873 + (5000.0 - 4999.999873) x 10.00%]
ENP169: rounded = 5000, raw = 4999.999897, rounded_increase = 0, calc = [4999.999886 + (5000.0 - 4999.999886) x 10.00%]
ENP170: rounded = 5000, raw = 4999.999908, rounded_increase = 0, calc = [4999.999897 + (5000.0 - 4999.999897) x 10.00%]
ENP171: rounded = 5000, raw = 4999.999917, rounded_increase = 0, calc = [4999.999908 + (5000.0 - 4999.999908) x 10.00%]
ENP172: rounded = 5000, raw = 4999.999925, rounded_increase = 0, calc = [4999.999917 + (5000.0 - 4999.999917) x 10.00%]
ENP173: rounded = 5000, raw = 4999.999933, rounded_increase = 0, calc = [4999.999925 + (5000.0 - 4999.999925) x 10.00%]
ENP174: rounded = 5000, raw = 4999.999939, rounded_increase = 0, calc = [4999.999933 + (5000.0 - 4999.999933) x 10.00%]
ENP175: rounded = 5000, raw = 4999.999945, rounded_increase = 0, calc = [4999.999939 + (5000.0 - 4999.999939) x 10.00%]
ENP176: rounded = 5000, raw = 4999.999951, rounded_increase = 0, calc = [4999.999945 + (5000.0 - 4999.999945) x 10.00%]
ENP177: rounded = 5000, raw = 4999.999956, rounded_increase = 0, calc = [4999.999951 + (5000.0 - 4999.999951) x 10.00%]
ENP178: rounded = 5000, raw = 4999.999960, rounded_increase = 0, calc = [4999.999956 + (5000.0 - 4999.999956) x 10.00%]
ENP179: rounded = 5000, raw = 4999.999964, rounded_increase = 0, calc = [4999.999960 + (5000.0 - 4999.999960) x 10.00%]
ENP180: rounded = 5000, raw = 4999.999968, rounded_increase = 0, calc = [4999.999964 + (5000.0 - 4999.999964) x 10.00%]
ENP181: rounded = 5000, raw = 4999.999971, rounded_increase = 0, calc = [4999.999968 + (5000.0 - 4999.999968) x 10.00%]
ENP182: rounded = 5000, raw = 4999.999974, rounded_increase = 0, calc = [4999.999971 + (5000.0 - 4999.999971) x 10.00%]
ENP183: rounded = 5000, raw = 4999.999977, rounded_increase = 0, calc = [4999.999974 + (5000.0 - 4999.999974) x 10.00%]
ENP184: rounded = 5000, raw = 4999.999979, rounded_increase = 0, calc = [4999.999977 + (5000.0 - 4999.999977) x 10.00%]
ENP185: rounded = 5000, raw = 4999.999981, rounded_increase = 0, calc = [4999.999979 + (5000.0 - 4999.999979) x 10.00%]
ENP186: rounded = 5000, raw = 4999.999983, rounded_increase = 0, calc = [4999.999981 + (5000.0 - 4999.999981) x 10.00%]
ENP187: rounded = 5000, raw = 4999.999985, rounded_increase = 0, calc = [4999.999983 + (5000.0 - 4999.999983) x 10.00%]
ENP188: rounded = 5000, raw = 4999.999986, rounded_increase = 0, calc = [4999.999985 + (5000.0 - 4999.999985) x 10.00%]
ENP189: rounded = 5000, raw = 4999.999988, rounded_increase = 0, calc = [4999.999986 + (5000.0 - 4999.999986) x 10.00%]
ENP190: rounded = 5000, raw = 4999.999989, rounded_increase = 0, calc = [4999.999988 + (5000.0 - 4999.999988) x 10.00%]
ENP191: rounded = 5000, raw = 4999.999990, rounded_increase = 0, calc = [4999.999989 + (5000.0 - 4999.999989) x 10.00%]
ENP192: rounded = 5000, raw = 4999.999991, rounded_increase = 0, calc = [4999.999990 + (5000.0 - 4999.999990) x 10.00%]
ENP193: rounded = 5000, raw = 4999.999992, rounded_increase = 0, calc = [4999.999991 + (5000.0 - 4999.999991) x 10.00%]
ENP194: rounded = 5000, raw = 4999.999993, rounded_increase = 0, calc = [4999.999992 + (5000.0 - 4999.999992) x 10.00%]
ENP195: rounded = 5000, raw = 4999.999993, rounded_increase = 0, calc = [4999.999993 + (5000.0 - 4999.999993) x 10.00%]
ENP196: rounded = 5000, raw = 4999.999994, rounded_increase = 0, calc = [4999.999993 + (5000.0 - 4999.999993) x 10.00%]
ENP197: rounded = 5000, raw = 4999.999995, rounded_increase = 0, calc = [4999.999994 + (5000.0 - 4999.999994) x 10.00%]
ENP198: rounded = 5000, raw = 4999.999995, rounded_increase = 0, calc = [4999.999995 + (5000.0 - 4999.999995) x 10.00%]
ENP199: rounded = 5000, raw = 4999.999996, rounded_increase = 0, calc = [4999.999995 + (5000.0 - 4999.999995) x 10.00%]
ENP200: rounded = 5000, raw = 4999.999996, rounded_increase = 0, calc = [4999.999996 + (5000.0 - 4999.999996) x 10.00%]
ENP201: rounded = 5000, raw = 4999.999996, rounded_increase = 0, calc = [4999.999996 + (5000.0 - 4999.999996) x 10.00%]
ENP202: rounded = 5000, raw = 4999.999997, rounded_increase = 0, calc = [4999.999996 + (5000.0 - 4999.999996) x 10.00%]
ENP203: rounded = 5000, raw = 4999.999997, rounded_increase = 0, calc = [4999.999997 + (5000.0 - 4999.999997) x 10.00%]
ENP204: rounded = 5000, raw = 4999.999997, rounded_increase = 0, calc = [4999.999997 + (5000.0 - 4999.999997) x 10.00%]
ENP205: rounded = 5000, raw = 4999.999998, rounded_increase = 0, calc = [4999.999997 + (5000.0 - 4999.999997) x 10.00%]
ENP206: rounded = 5000, raw = 4999.999998, rounded_increase = 0, calc = [4999.999998 + (5000.0 - 4999.999998) x 10.00%]
ENP207: rounded = 5000, raw = 4999.999998, rounded_increase = 0, calc = [4999.999998 + (5000.0 - 4999.999998) x 10.00%]
ENP208: rounded = 5000, raw = 4999.999998, rounded_increase = 0, calc = [4999.999998 + (5000.0 - 4999.999998) x 10.00%]
ENP209: rounded = 5000, raw = 4999.999998, rounded_increase = 0, calc = [4999.999998 + (5000.0 - 4999.999998) x 10.00%]
ENP210: rounded = 5000, raw = 4999.999999, rounded_increase = 0, calc = [4999.999998 + (5000.0 - 4999.999998) x 10.00%]
ENP211: rounded = 5000, raw = 4999.999999, rounded_increase = 0, calc = [4999.999999 + (5000.0 - 4999.999999) x 10.00%]
